accx,accy,accz,gyrx,gyry,gyrz,magx,magy,magz,linaccx,linaccy,linaccz,rotx,roty,rotz,timestamp
-5.085284,-3.5984852,7.575254,0.013439035,0.034208454,-0.007330383,323.69998,-333.6,-1141.6799,-0.15562311,0.059855044,-0.06703765,-0.210962,0.258615,0.047313,10.044576000000001
-5.0493712,-3.5865142,7.5225816,0.028099801,0.03176499,-0.0061086523,323.75998,-334.32,-1141.5,-0.110133275,0.06943185,-0.11492168,-0.210962,0.258615,0.047313,9.984808000000001
-5.1690817,-3.6367924,7.553706,0.04886922,0.03176499,-0.008552114,324.24,-334.8,-1140.6,-0.22984336,0.019153614,-0.08379706,-0.210962,0.258615,0.047313,10.345616
-5.145139,-3.4500446,7.589619,0.058643065,0.030543262,-0.015882496,324.96,-334.86,-1140.4199,-0.19393034,0.19632454,-0.04309563,-0.210962,0.258615,0.047313,9.699653
-5.1642933,-3.5051112,7.639898,0.037873644,0.028099801,-0.013439035,324.3,-334.32,-1141.32,-0.21308395,0.1412579,0.0047884034,-0.210962,0.258615,0.047313,10.646192
-5.2241483,-3.490746,7.587225,0.010995574,0.019547688,-0.018325957,324.24,-333.78,-1141.2,-0.260968,0.15083471,-0.04309563,-0.210962,0.258615,0.047313,9.367154999999999
-5.2002063,-3.4380736,7.699753,0.0,0.0061086523,-0.02321288,323.28,-333.78,-1141.6799,-0.23702596,0.20350714,0.06703765,-0.210318,0.259251,0.046658,11.633193
-5.243302,-3.3734303,7.5848308,0.002443461,-0.004886922,-0.03176499,323.03998,-334.19998,-1141.2,-0.2705448,0.2633622,-0.04070143,-0.210318,0.259251,0.046658,8.419962
-5.1786585,-3.5290532,7.630321,0.007330383,-0.013439035,-0.028099801,323.69998,-334.56,-1140.6,-0.20590134,0.107739076,0.0023942017,-0.210318,0.259251,0.046658,10.044961
-5.109226,-3.5098996,7.5968018,0.008552114,-0.008552114,-0.029321533,323.69998,-334.56,-1140.2999,-0.12928689,0.11971009,-0.02633622,-0.210318,0.259251,0.046658,9.986307000000002
-5.0900726,-3.6511576,7.651869,0.012217305,-0.0061086523,-0.028099801,323.75998,-333.96,-1140.72,-0.110133275,-0.019153614,0.02633622,-0.210196,0.259009,0.045974,10.025345999999999
-4.975151,-3.6583402,7.678205,0.015882496,-0.0036651916,-0.02687807,323.46,-333.72,-1140.84,0.007182605,-0.02873042,0.055066638,-0.210196,0.259009,0.045974,10.005423
-5.0254292,-3.6727054,7.711724,0.015882496,-0.0036651916,-0.02565634,323.22,-332.94,-1141.32,-0.04070143,-0.04309563,0.088585466,-0.210196,0.259009,0.045974,10.354462
-5.0134583,-3.6391866,7.6614456,0.004886922,0.002443461,-0.02565634,323.52,-333.06,-1141.7999,-0.02633622,-0.01436521,0.038307227,-0.210196,0.259009,0.045974,9.670923000000002
