accx,accy,accz,gyrx,gyry,gyrz
-12.354081,-8.032547,3.5194764,0.12583824,0.030543262,3.331659
-11.286267,-7.429208,3.7612908,0.31642818,0.112399206,3.38175
-9.991004,-6.9982514,3.193865,0.22968534,0.27366763,3.2705724
-8.995016,-6.069301,2.2481554,0.08552113,0.41905355,3.1325169
-8.516175,-4.5058875,2.3008277,0.02565634,0.49846604,3.1068606
-8.312668,-2.96881,2.633622,-0.13805555,0.6133087,3.1764994
-8.762778,-1.9512744,3.1603463,-0.21502456,0.6585127,3.1948252
-9.093178,-1.958457,2.9951463,-0.36163223,0.7318166,3.1874948
-9.088389,-3.0454245,2.540248,-0.47036624,0.75747293,3.150843
-9.088389,-4.4484267,2.2218192,-0.5204572,0.752586,3.095865
-8.968679,-5.41329,2.0709844,-0.4166101,0.73914695,3.0079005
-8.781932,-4.656722,2.4420857,-0.18325958,0.7892379,2.960253
-8.89446,-2.825158,2.7964275,-0.09162979,0.8332202,2.9932396
-8.990228,-1.5514427,2.6719291,-0.09773844,0.8686504,2.9859092
-9.059659,-0.7015011,2.5809495,-0.20647246,0.93584555,2.896723
-8.602366,-0.60812724,2.6982653,-0.3555236,0.91751957,2.7501154
-8.240842,-1.1324574,2.7964275,-0.56321776,0.893085,2.538756
-8.264784,-1.7788919,2.2744915,-0.6291912,0.8979719,2.3774874
-9.004593,-3.2082303,1.8938135,-0.40194935,0.9334021,2.2553146
-9.220071,-3.6008794,1.4580688,0.015882496,0.97494096,2.0683897
-8.671799,-2.7365725,1.1803415,0.5876524,0.9761627,1.9547688
-8.3390045,-0.4189853,1.4987702,0.9810496,0.96761054,1.9254472
-8.293514,1.8124107,1.7022774,1.1093313,0.91874135,1.8997909
-8.267179,2.7222073,1.9369092,0.93828905,0.86009824,1.7898352
-7.845799,3.1651347,2.006341,0.453262,0.7867944,1.5552629
-7.3310456,2.4253263,2.3798366,-0.087964594,0.6401868,1.3109168
-6.9240313,1.1444284,2.645593,-0.4654793,0.5412266,1.1093313
-7.1826053,0.1604115,1.9967642,-0.48624873,0.59131753,1.0592403
-8.159439,-0.39264908,1.2330139,-0.14782938,0.6389651,1.1117748
-8.465898,-0.56982,0.5530606,0.26145032,0.6230826,1.0274754
-8.801085,0.4237737,0.050278235,0.5705481,0.66828656,0.95539325
-9.41879,1.99437,-0.34237084,0.7611381,0.6927212,1.0396926
-9.983821,2.7844565,0.07182605,0.7147123,0.61208695,1.0604621
-9.969456,2.6839,0.11971009,0.41172317,0.5412266,0.93951076
-9.969456,2.6839,0.11971009,0.17348573,0.56199604,0.8051204
