accx,accy,accz,gyrx,gyry,gyrz,magx,magy,magz,linaccx,linaccy,linaccz,rotx,roty,rotz,timestamp
-0.44532153,-0.62249243,9.868899,0.02565634,-0.009773844,-0.047647487,-11.5199995,13.559999,-43.8,-0.088585466,-0.04309563,0.088585466,-0.017544,0.033924,-0.433309,10.045462
-0.33997664,-0.61291564,9.813833,0.02321288,-0.013439035,-0.036651913,-12.0,13.799999,-44.34,0.011971008,-0.038307227,0.033518825,-0.017544,0.033924,-0.433309,9.989306
-0.2777274,-0.6440403,9.849746,0.043982297,-0.008552114,-0.036651913,-11.5199995,13.98,-44.46,0.074220255,-0.06943185,0.06943185,-0.017544,0.033924,-0.433309,10.638576999999998
-0.31603462,-0.51235914,9.854534,0.047647487,-0.002443461,-0.02687807,-11.5199995,14.219999,-44.64,0.033518825,0.055066638,0.07182605,-0.016978,0.033256,-0.429696,9.392731
-0.3854665,-0.5650316,9.821015,0.034208454,-0.004886922,-0.019547688,-11.759999,13.86,-44.64,-0.033518825,0.0023942017,0.038307227,-0.016978,0.033256,-0.429696,11.635807999999999
-0.32800564,-0.5746084,9.770737,0.039095376,-0.0061086523,-0.018325957,-11.16,14.34,-44.46,0.019153614,-0.009576807,-0.009576807,-0.016978,0.033256,-0.429696,8.425961
-0.32321724,-0.4213795,9.82341,0.042760566,-0.007330383,-0.004886922,-11.16,14.34,-44.76,0.023942016,0.1412579,0.04070143,-0.016978,0.033256,-0.429696,10.025077000000001
-0.23702596,-0.50996494,9.78989,0.019547688,-0.004886922,0.010995574,-11.16,14.7,-45.18,0.107739076,0.045489833,0.007182605,-0.016978,0.033256,-0.429696,10.019115
-0.2681506,-0.4213795,9.749189,0.012217305,-0.002443461,0.032986723,-11.16,14.759999,-45.66,0.076614454,0.1340753,-0.031124622,-0.016978,0.033256,-0.429696,10.353769999999999
-0.36152446,-0.5386954,9.749189,0.021991149,0.0012217305,0.037873644,-10.679999,13.98,-45.059998,-0.01436521,0.01436521,-0.031124622,-0.016464,0.0329,-0.429135,9.682307999999997
-0.272939,-0.50517654,9.809045,0.021991149,-0.0012217305,0.04153884,-10.74,14.16,-44.94,0.07182605,0.047884032,0.02633622,-0.016464,0.0329,-0.429135,10.037613999999998
-0.2657564,-0.34715924,9.773131,0.009773844,0.0061086523,0.04520403,-10.92,13.5,-44.34,0.079008654,0.20111294,-0.007182605,-0.016464,0.0329,-0.429135,10.010962
-0.15322891,-0.36631286,9.797073,-0.02443461,0.010995574,0.039095376,-10.74,13.679999,-44.579998,0.19153613,0.18195933,0.01436521,-0.016464,0.0329,-0.429135,10.039732
-0.24420857,-0.49559975,9.821015,-0.073303826,0.015882496,0.029321533,-11.28,13.679999,-45.539997,0.10055647,0.05746084,0.038307227,-0.017493,0.033589,-0.428392,9.990037000000001
-0.33758244,-0.60333884,9.830592,-0.096516706,0.014660766,0.02076942,-11.28,13.5,-45.42,0.007182605,-0.047884032,0.047884032,-0.017493,0.033589,-0.428392,10.02373
-0.33997664,-0.6631939,9.768343,-0.0842994,0.013439035,0.012217305,-10.86,13.62,-45.18,0.0047884034,-0.093373865,-0.011971008,-0.017493,0.033589,-0.428392,10.005654
-0.38067806,-0.7350199,9.763555,-0.059864793,0.008552114,0.0036651916,-11.099999,13.98,-44.94,-0.033518825,-0.16519992,-0.016759412,-0.017493,0.033589,-0.428392,10.043001
-0.4357447,-0.61052144,9.832987,-0.012217305,0.004886922,-0.018325957,-11.5199995,14.5199995,-45.059998,-0.088585466,-0.02873042,0.05267244,-0.017493,0.033589,-0.428392,9.987576999999998
-0.35194764,-0.59855044,9.842564,0.030543262,0.0,-0.030543262,-11.46,14.7,-44.82,-0.0047884034,-0.016759412,0.062249243,-0.017493,0.033589,-0.428392,10.958038
-0.35194764,-0.59855044,9.842564,0.034208454,-0.0012217305,-0.02687807,-11.58,14.94,-45.66,-0.0047884034,-0.021547815,0.062249243,-0.017647,0.03335,-0.428657,9.038385
-0.2873042,-0.533907,9.904813,0.009773844,-0.004886922,-0.014660766,-11.16,14.639999,-45.899998,0.05746084,0.04070143,0.12449849,-0.017647,0.03335,-0.428657,12.579768999999999
-0.32561144,-0.61291564,9.892841,0.002443461,-0.002443461,-0.012217305,-10.98,13.98,-45.239998,0.016759412,-0.038307227,0.11252748,-0.017647,0.03335,-0.428657,7.643269
-0.33997664,-0.5674258,9.895236,-0.008552114,-0.0036651916,-0.014660766,-10.86,14.34,-45.78,0.0023942017,0.0047884034,0.11492168,-0.017647,0.03335,-0.428657,9.902576999999999
-0.28491,-0.47884035,9.9550905,-0.02687807,-0.009773844,-0.009773844,-10.86,14.46,-45.239998,0.055066638,0.095768064,0.17477672,-0.017647,0.03335,-0.428657,10.003652999999998
-0.2801216,-0.81163436,9.890448,-0.043982297,-0.007330383,-0.0036651916,-11.04,14.94,-45.36,0.059855044,-0.23463176,0.110133275,-0.017647,0.03335,-0.428657,10.046384999999999
-0.29448682,-0.9528923,9.842564,-0.012217305,-0.0061086523,-0.008552114,-10.92,15.179999,-44.76,0.04309563,-0.36631286,0.062249243,-0.018612,0.033103,-0.428208,9.987732
-0.2681506,-0.59855044,9.847352,0.02076942,-0.0012217305,-0.004886922,-11.28,14.639999,-44.34,0.06943185,-0.011971008,0.06703765,-0.018612,0.033103,-0.428208,10.031962
-0.48362875,-0.521936,9.890448,-0.014660766,-0.010995574,-0.028099801,-11.639999,14.46,-44.7,-0.14604631,0.059855044,0.110133275,-0.018612,0.033103,-0.428208,10.001961999999999
-0.4357447,-0.545878,9.962274,-0.089186326,-0.028099801,-0.058643065,-11.759999,14.28,-44.28,-0.09816227,0.035913024,0.18195933,-0.018612,0.033103,-0.428208,10.353307999999998
-0.40222588,-0.39504328,9.964667,-0.13561209,-0.034208454,-0.06719518,-11.759999,14.28,-44.879997,-0.07182605,0.20590134,0.18435353,-0.020992,0.033115,-0.429149,9.678614
