accx,accy,accz,gyrx,gyry,gyrz,magx,magy,magz,linaccx,linaccy,linaccz,rotx,roty,rotz,timestamp
1.7669208,-2.2649148,9.572019,0.014660766,-0.02565634,0.052534413,-12.9,25.74,-34.62,0.1436521,-0.011971008,0.16998832,-0.130874,-0.060323,-0.179922,10.017847
1.8626889,-2.2625206,9.610326,0.040317107,-0.021991149,0.037873644,-12.48,26.16,-34.98,0.23223756,-0.016759412,0.20590134,-0.130874,-0.060323,-0.179922,10.049306999999999
1.8938135,-2.4013844,9.543288,0.05009095,-0.014660766,0.02321288,-12.599999,25.8,-34.739998,0.2633622,-0.15562311,0.1388637,-0.130219,-0.061218,-0.178826,10.317269999999999
1.8938135,-2.2768857,9.581595,0.06352998,-0.009773844,0.018325957,-12.42,26.22,-34.739998,0.25617957,-0.04070143,0.17717093,-0.130219,-0.061218,-0.178826,10.313576999999999
1.8698715,-2.2146366,9.591172,0.05497787,0.0,0.015882496,-12.42,25.8,-34.68,0.23223756,0.019153614,0.18674773,-0.130219,-0.061218,-0.178826,9.406038
1.934515,-2.291251,9.576807,0.02565634,0.004886922,0.007330383,-12.48,26.099998,-35.28,0.2896984,-0.06703765,0.16998832,-0.130219,-0.061218,-0.178826,11.642192999999999
1.8818425,-2.231396,9.560047,0.018325957,0.010995574,0.009773844,-12.3,26.16,-35.46,0.23702596,-0.007182605,0.15322891,-0.129434,-0.061957,-0.178206,8.41873
1.970428,-2.3678656,9.607931,0.02687807,0.012217305,0.012217305,-12.059999,26.039999,-34.92,0.3184288,-0.14844051,0.20111294,-0.129434,-0.061957,-0.178206,10.031884999999999
1.8411411,-2.5067291,9.622296,0.029321533,0.012217305,0.004886922,-11.82,25.439999,-34.5,0.18914193,-0.2873042,0.21547815,-0.129434,-0.061957,-0.178206,10.038769
1.8507179,-2.5258827,9.536105,0.04153884,0.010995574,0.0012217305,-11.34,24.9,-33.719997,0.19153613,-0.31124622,0.12928689,-0.129434,-0.061957,-0.178206,10.054808
1.8626889,-2.5498247,9.483433,0.06841691,0.015882496,0.0036651916,-11.099999,24.18,-32.52,0.20350714,-0.33518824,0.076614454,-0.129434,-0.061957,-0.178206,9.993884
1.7717092,-2.5210943,9.406818,0.07696902,0.017104227,-0.0012217305,-10.62,23.58,-32.34,0.10295067,-0.31124622,0.0023942017,-0.129434,-0.061957,-0.178206,10.029423
1.9249382,-2.3439236,9.323022,0.06841691,0.021991149,0.0,-10.26,23.34,-31.619999,0.25617957,-0.1340753,-0.079008654,-0.128271,-0.063318,-0.176042,10.341616
1.8698715,-2.3415294,9.299079,0.052534413,0.028099801,0.004886922,-10.86,22.619999,-31.5,0.18914193,-0.1316811,-0.10295067,-0.128271,-0.063318,-0.176042,9.723654
1.8842367,-2.396596,9.28232,0.02565634,0.028099801,-0.0012217305,-11.219999,22.92,-32.16,0.20350714,-0.18674773,-0.11971009,-0.128271,-0.063318,-0.176042,9.988653000000001
1.8100165,-2.4827871,9.344569,0.017104227,0.028099801,-0.002443461,-11.34,22.619999,-31.98,0.11492168,-0.2633622,-0.05267244,-0.128271,-0.063318,-0.176042,10.039807999999999
1.8818425,-2.5570073,9.409213,0.034208454,0.029321533,0.002443461,-11.4,22.859999,-32.579998,0.18674773,-0.33758244,0.009576807,-0.128325,-0.063788,-0.175542,9.990691
1.7477672,-2.5187001,9.461885,0.04153884,0.02565634,0.002443461,-10.92,23.039999,-33.12,0.035913024,-0.2873042,0.06943185,-0.128325,-0.063788,-0.175542,10.060692999999999
1.6711528,-2.4995465,9.445126,0.05009095,0.02076942,0.0036651916,-10.559999,23.16,-33.3,-0.038307227,-0.2681506,0.05267244,-0.128325,-0.063788,-0.175542,9.974116
1.7357962,-2.4732103,9.454702,0.05009095,0.015882496,0.0061086523,-10.44,22.74,-33.059998,0.016759412,-0.22984336,0.06703765,-0.128325,-0.063788,-0.175542,10.672538
1.7645266,-2.4492683,9.41879,0.04520403,0.004886922,0.007330383,-10.2,22.74,-33.059998,0.045489833,-0.20590134,0.031124622,-0.128325,-0.063788,-0.175542,9.378691
1.8028339,-2.4061728,9.411607,0.032986723,0.0,0.008552114,-10.139999,22.859999,-32.7,0.074220255,-0.15322891,0.02633622,-0.128325,-0.063788,-0.175542,12.556116
1.8028339,-2.4061728,9.411607,0.018325957,-0.0036651916,0.0061086523,-10.32,23.1,-32.219997,0.074220255,-0.15322891,0.02633622,-0.128733,-0.064979,-0.172141,7.789501
1.7549498,-2.4851813,9.339781,0.010995574,-0.0061086523,0.0036651916,-10.8,24.24,-33.42,0.016759412,-0.22026655,-0.038307227,-0.128733,-0.064979,-0.172141,9.767153999999998
1.7717092,-2.554613,9.287108,-0.0061086523,-0.0012217305,0.002443461,-11.7,24.48,-34.079998,0.033518825,-0.2896984,-0.090979666,-0.128733,-0.064979,-0.172141,10.002307
1.721431,-2.4349031,9.320627,-0.0061086523,0.0012217305,0.007330383,-12.12,24.779999,-34.32,-0.021547815,-0.15083471,-0.050278235,-0.128733,-0.064979,-0.172141,10.046153
1.7286136,-2.4061728,9.41879,-0.0012217305,0.002443461,0.009773844,-12.0,25.019999,-35.34,-0.01436521,-0.12210429,0.045489833,-0.128733,-0.064979,-0.172141,9.992038999999998
1.6759412,-2.4947581,9.416395,0.0,0.0012217305,0.002443461,-12.0,24.6,-34.8,-0.06943185,-0.19632454,0.045489833,-0.128733,-0.064979,-0.172141,10.022808
1.7046716,-2.4636335,9.437943,0.004886922,0.0,0.0012217305,-12.059999,24.6,-35.1,-0.04070143,-0.16519992,0.06703765,-0.129894,-0.065309,-0.17194,10.004962
1.6256629,-2.4181437,9.471462,0.010995574,-0.002443461,0.0012217305,-12.36,25.14,-35.16,-0.12210429,-0.110133275,0.10534488,-0.129894,-0.065309,-0.17194,10.040922
1.673547,-2.4660277,9.507375,0.0036651916,-0.008552114,-0.004886922,-12.599999,25.26,-35.1,-0.074220255,-0.15801731,0.1412579,-0.129894,-0.065309,-0.17194,9.983614000000001
1.5370775,-2.5019407,9.540894,0.002443461,-0.009773844,-0.0061086523,-12.48,25.68,-35.399998,-0.21308395,-0.18674773,0.17717093,-0.129894,-0.065309,-0.17194,10.015807999999998
1.6639702,-2.432509,9.459491,-0.0012217305,-0.0061086523,-0.0061086523,-12.12,26.22,-35.219997,-0.08619126,-0.11492168,0.095768064,-0.130536,-0.065688,-0.170309,10.327961
1.6041151,-2.4349031,9.49301,-0.008552114,-0.0061086523,-0.008552114,-11.5199995,26.16,-34.86,-0.14844051,-0.110133275,0.1316811,-0.130536,-0.065688,-0.170309,9.709501
1.6639702,-2.3127987,9.421184,-0.007330383,0.0012217305,-0.009773844,-11.4,25.92,-34.86,-0.088585466,0.009576807,0.059855044,-0.130536,-0.065688,-0.170309,9.991077
1.6591818,-2.2768857,9.423578,-0.02076942,0.002443461,-0.014660766,-11.219999,25.439999,-34.8,-0.090979666,0.050278235,0.062249243,-0.130536,-0.065688,-0.170309,10.626845000000001
1.7262194,-2.3774424,9.368511,-0.021991149,0.009773844,-0.019547688,-11.34,25.08,-34.26,-0.023942016,-0.047884032,0.007182605,-0.130536,-0.065688,-0.170309,9.395308
1.7286136,-2.3702598,9.385271,-0.0036651916,0.018325957,-0.021991149,-11.82,25.38,-34.739998,-0.021547815,-0.033518825,0.02633622,-0.130536,-0.065688,-0.170309,11.666769999999998
1.7046716,-2.3463178,9.44752,0.019547688,0.021991149,-0.02687807,-12.36,25.019999,-34.5,-0.045489833,-0.009576807,0.088585466,-0.131023,-0.065425,-0.170802,8.369615999999999
