accx,accy,accz,gyrx,gyry,gyrz
-5.710171,-9.205706,10.515334,-0.1160644,0.059864793,0.02687807
-5.4180784,-9.67018,10.685322,-0.119729586,0.065973446,0.029321533
-5.365406,-8.939949,10.577583,-0.111177474,0.07574729,0.028099801
-5.2887917,-8.578424,10.498574,-0.087964594,0.09285152,0.02565634
-5.097255,-8.815451,10.441113,-0.07574729,0.10629055,0.017104227
-5.0757074,-8.9758625,10.235212,-0.064751714,0.11728613,-0.0012217305
-4.9224787,-9.196129,9.677363,-0.032986723,0.12583824,-0.019547688
-4.5561657,-9.564836,8.90643,0.02565634,0.14049901,-0.035430185
-2.540248,-7.089231,9.31105,0.09896017,0.16249016,-0.05009095
-3.9480386,-11.372458,13.618219,0.172264,0.16982053,-0.05131268
-5.3678,-11.987768,9.13388,0.2284636,0.1685988,-0.057421334
-4.096479,-14.329297,7.2927384,0.26633725,0.16249016,-0.058643065
-4.096479,-14.329297,7.2927384,0.28221974,0.14905111,-0.052534413
-2.6910827,-11.829751,7.4244194,0.2724459,0.13561209,-0.05009095
-0.4237737,-8.520964,8.477868,0.25045475,0.12705997,-0.042760566
-0.89303726,-6.742072,7.4387846,0.22357668,0.11728613,-0.02321288
-1.9991584,-7.955932,6.603208,0.1966986,0.10873401,0.004886922
-2.195483,-7.405266,6.241684,0.19303341,0.118507855,0.05009095
-2.707842,-4.4723687,6.742072,0.20769419,0.11362094,0.09896017
-2.9592333,-2.27928,6.631939,0.23579398,0.105068825,0.12095132
-3.572149,-2.303222,5.2983685,0.27366763,0.10873401,0.14294247
-3.3183637,-4.7285485,4.1012673,0.2846632,0.10873401,0.15515977
-1.1899183,-5.5258174,3.6248214,0.29077184,0.105068825,0.16737708
-0.39743748,-5.046977,3.0095115,0.2968805,0.10873401,0.16982053
-1.2521675,-4.098873,3.3877954,0.32253686,0.112399206,0.19181168
-2.336741,-3.8714242,3.3925838,0.33108896,0.12095132,0.21746802
-2.087744,-3.2465374,4.0054994,0.30787608,0.12217305,0.23457226
-1.9129672,-3.169923,4.685453,0.2565634,0.11728613,0.25900686
-2.0829554,-7.065289,5.7029886,0.19914207,0.111177474,0.28221974
-1.9129672,-9.3182335,6.5218053,0.17348573,0.118507855,0.3200934
-2.5091233,-4.8937483,8.446744,0.15882497,0.12583824,0.34208453
-8.319851,-4.3502645,9.560047,0.16982053,0.13561209,0.35918877
-12.471396,-7.884106,8.070854,0.2125811,0.1881465,0.39706242
-9.356541,-9.093178,6.7085533,0.22602014,0.20647246,0.4092797
-5.662287,-11.7627125,6.133945,0.19303341,0.23090707,0.44837508
-5.1259856,-14.676456,5.511452,0.07574729,0.23457226,0.47769663
-6.3326635,-12.710816,5.8442464,-0.013439035,0.2406809,0.4813618
-6.691794,-10.010158,5.9543796,-0.058643065,0.267559,0.5131268
-6.375759,-10.6637745,6.399701,-0.12339478,0.32620203,0.55955255
-5.961562,-12.492945,6.3470287,-0.21380283,0.37751472,0.58032197
-5.2265425,-12.078748,6.600814,-0.2761111,0.43004912,0.6084218
-4.2521024,-12.13142,6.9024835,-0.33841935,0.50701815,0.6560693
-4.146757,-12.524069,6.208165,-0.41172317,0.5852089,0.68783426
-3.821146,-11.812991,5.410896,-0.51068336,0.657291,0.7086037
-2.8778305,-10.891224,4.390966,-0.65240407,0.7318166,0.7086037
-2.2290018,-11.425131,3.809175,-0.79901177,0.7855727,0.6939429
-1.7836803,-10.900801,3.3734303,-0.9407325,0.8527679,0.689056
-1.4748282,-9.974244,3.6774938,-1.1557571,0.91874135,0.6597345
-1.3479356,-9.157822,4.5178585,-1.378112,0.9505063,0.6230826
-1.7118542,-8.243237,5.2002063,-1.5577064,1.0079277,0.6010914
-2.2864625,-7.216124,4.855441,-1.6566665,1.105666,0.61575216
-2.6360161,-7.240066,4.5753193,-1.6334536,1.1630874,0.6047566
-2.9376855,-7.0844426,3.7852328,-1.4379768,1.251052,0.5766568
-3.2920272,-5.6407394,3.1531637,-1.2596041,1.4037683,0.59986967
-3.679888,-4.675876,3.028665,-1.2095132,1.5076154,0.61086524
-4.7907977,-4.0797195,3.4811692,-1.2608259,1.5552629,0.61819565
-5.614403,-3.064578,3.916914,-1.3255776,1.6224581,0.66950834
-5.901707,-2.432509,3.1507695,-1.3377949,1.6701056,0.7122689
-6.2105594,-3.6774938,2.6288335,-1.2791518,1.7641789,0.81245077
-7.043741,-4.285621,2.504335,-1.0726794,1.8606955,0.9126327
-6.3326635,-5.5138464,2.7150247,-0.79168135,2.0195205,1.0091494
-6.0381765,-4.8482585,2.777274,-0.52656585,2.1587977,1.097114
-6.0022635,-3.6942532,4.0054994,-0.3200934,2.2272146,1.1753048
-6.351817,-2.5378537,5.6407394,-0.22968534,2.289523,1.2327261
-6.528988,-0.18914193,5.363012,-0.2773328,2.2321017,1.486846
-6.730101,3.2513258,3.775656,-0.45570546,2.1294763,1.5454891
-5.628768,5.839458,3.0621839,-0.8698721,2.025629,1.672549
-4.6686935,7.678205,1.8794483,-1.2144,1.8264871,1.8252654
-6.179435,5.3079453,1.7286136,-1.3695599,1.6676621,1.9376645
-7.551312,1.3024458,0.49559975,-1.5784758,1.3585643,2.0525072
-4.8458643,-2.6048915,-1.2401965,-1.6053538,1.1386528,2.0879374
-3.6128504,-9.215282,-1.1659763,-1.4037683,0.91996306,2.117259
-4.5657425,-14.2383175,-1.5514427,-1.0677924,0.8014552,2.0683897
-6.3087215,-19.232622,-1.6472107,-0.79901177,0.8014552,1.9743165
-6.3087215,-19.232622,-1.6472107,-0.7892379,0.73426,1.9816469
-9.387665,-22.256498,2.183512,-0.74036866,0.63529986,2.0231857
-9.167398,-20.784065,1.6591818,-0.6963864,0.56688297,1.926669
-10.172963,-12.313379,1.7932571,-0.7489208,0.4251622,1.8460348
-10.948685,-3.074155,6.6774287,-0.7965683,0.2773328,1.7507398
-10.374076,-0.016759412,9.411607,-0.82344633,0.19792034,1.65911
-9.440337,-6.555324,5.662287,-0.8564331,0.10995574,1.5503759
-7.297527,-12.514492,0.48602295,-0.8197812,0.05497787,1.4428637
-5.9160724,-10.28549,0.6727707,-0.63041294,0.09896017,1.4746287
-6.184223,-4.687847,3.9336734,-0.43371433,0.22602014,1.5992452
-6.8450227,-1.8219875,4.9703627,-0.5705481,0.18203785,1.5980235
-7.4268136,-2.348712,4.132392,-0.91507614,0.008552114,1.4110987
-7.93199,-3.5434184,3.1986535,-1.0494665,-0.12950343,1.2095132
-7.656657,-3.9384618,3.976769,-0.91507614,-0.2284636,1.0482447
-6.835446,-3.2513258,4.333505,-0.52534413,-0.19425514,1.1569787
-6.459556,-2.348712,3.4045548,0.008552114,-0.018325957,1.351234
-6.967127,-2.542642,3.7325604,0.47891834,0.13927728,1.4355333
-7.3071036,-3.466804,3.2130187,0.42638394,0.21624629,1.3255776
-6.9000893,-3.2154129,3.8259344,0.27488935,0.24801129,1.2986995
-7.6710224,-3.0597897,4.8578353,0.07574729,0.34208453,1.4648548
-7.788338,-3.335123,4.9224787,-0.4166101,0.41172317,1.7214183
-7.6829934,-3.608062,4.4723687,-0.625526,0.39950588,1.7592919
-7.764396,-3.751714,4.280833,-1.1252137,0.376293,1.7446312
-7.9583263,-3.5434184,4.1252093,-1.1667526,0.33841935,1.6652187
-7.8769236,-3.8067808,3.9911342,-1.1117748,0.4007276,1.6542231
-7.9343843,-4.39336,3.514688,-0.9944886,0.5375614,1.5992452
-8.367735,-4.7907977,2.9975405,-0.7244862,0.7733554,1.3206906
-8.736442,-4.5561657,3.0262709,-0.9944886,0.79412484,1.1410962
-8.872911,-4.0462008,3.572149,-1.17897,0.68416905,0.675617
-8.865729,-3.3399115,3.7493198,-1.1068878,0.7684685,0.6059783
-8.760384,-2.920926,3.5338416,-0.88453287,0.55955255,0.36651915
-8.588001,-2.837129,3.265691,-0.65240407,0.44715336,-0.02321288
-8.6334915,-2.7006595,3.41892,-0.6462954,0.25045475,-0.5876524
-8.595184,-2.3870192,3.2992098,-0.35308012,0.056199603,-0.98471475
-8.939949,-2.3822308,2.7461493,0.22602014,0.17348573,-0.72082096
-9.232041,-2.2864625,2.5330653,0.18936823,0.24556783,-0.23579398
-9.339781,-2.054225,2.4612393,-0.6084218,-0.10873401,-0.38240165
-9.255983,-1.9776106,2.731784,-1.7421877,-0.5656612,-1.0983357
-9.074024,-2.384625,2.633622,-2.162463,-0.86132,-1.5467108
-9.19134,-2.2146366,2.3056161,-1.8362609,-0.75502944,-1.563815
-9.433155,-1.6472107,2.2361844,-1.1276573,-0.40439278,-1.4721853
-9.859323,-1.70946,2.542642,-0.41172317,-0.15882497,-1.473407
-10.04607,-2.267309,2.5378537,0.0720821,-0.061086524,-1.5430456
-9.969456,-2.9352913,2.8562827,0.11362094,-0.080634214,-1.690875
-9.856929,-3.0238767,2.6001031,-0.312763,-0.15882497,-1.8619173
-10.199299,-2.5617957,1.9393034,-0.7696902,-0.27488935,-2.0182989
-10.560823,-2.7940333,2.2481554,-1.0800097,-0.25167647,-2.0244074
-9.797073,-2.882619,2.4109612,-1.4465289,-0.07574729,-1.9193386
-9.239224,-2.633622,2.6743233,-2.0842721,0.009773844,-1.9657644
-9.964667,-4.050989,2.5809495,-3.137404,-0.05131268,-2.2088888
-11.640609,-5.00867,1.70946,-3.8069122,0.008552114,-2.2101104
-12.3038025,-4.292804,1.0510546,-3.8423424,0.10262536,-2.058616
-11.729194,-2.420538,0.61052144,-2.8918362,0.3555236,-1.8973475
-10.488997,-1.8555063,0.33279404,-1.8716911,0.6084218,-1.5894713
-10.029311,-2.3774424,-0.15083471,-1.5845845,0.7110472,-1.3720033
-10.316615,-3.3925838,0.33039984,-1.7690657,0.6939429,-1.428203
-10.534488,-3.0550013,0.81163436,-2.098933,0.61575216,-1.5479325
-9.734824,-2.9041667,0.20829555,-2.1050417,0.59131753,-1.5222762
-9.0429,-2.858677,0.0,-2.1991148,0.50335294,-1.5735888
-8.664616,-3.0813377,0.019153614,-2.1001546,0.48991394,-1.6114625
-8.4587145,-2.5570073,-0.5650316,-1.9816469,0.49235737,-1.6444492
-8.465898,-3.0262709,-2.1930888,-1.5809193,0.62796944,-1.4770721
-8.389283,-3.052607,-3.3997664,-1.1948525,0.8332202,-1.1972959
-8.224083,-2.5689783,-2.7006595,-1.391551,0.7171558,-1.1239921
-8.695741,-2.111686,-3.0669725,-2.1355848,0.44715336,-1.2938126
-8.789114,-2.5187001,-2.6360161,-2.9309313,0.19914207,-1.4379768
-9.368511,-2.8874073,-3.040636,-2.8002062,0.3652974,-1.3768903
-9.9790325,-3.739743,-2.3870192,-2.515543,0.28955013,-1.3451253
-10.024523,-1.9560628,-1.769315,-1.7873917,0.073303826,-1.2156218
-10.536881,-0.8595184,-0.7015011,-0.62796944,0.21135938,-0.906524
-10.508151,-1.2976574,0.89543146,0.63041294,0.25900686,-0.5558874
-9.742006,-1.3431472,-0.107739076,1.2351695,0.31031954,0.1001819
-9.76116,0.22026655,-1.4628572,0.06719518,0.21502456,0.4373795
-9.76116,0.22026655,-1.4628572,-3.150843,-0.25167647,-0.7086037
-10.261548,3.1004913,-2.89459,-4.664567,-0.7452556,-0.93218035
-11.954249,3.7588966,-2.9735985,-2.1600194,-0.55955255,-0.43249258
-11.923124,1.1851299,-2.566584,0.83199847,0.10873401,-0.16493362
-10.127473,-0.89782566,-2.873042,1.4697418,0.12095132,-0.18570304
-8.870518,-1.5897499,-1.352724,-0.30543262,-0.4251622,-0.4129449
-9.512163,-0.6560113,-0.023942016,-1.5234979,-0.8197812,-0.63163465
-11.164163,1.2449849,0.16280572,-1.0262536,-0.7623598,-0.5681047
-11.528081,1.8483237,-0.7110779,-0.41783184,-0.6658431,-0.56077427
-10.972627,1.3958195,-1.7621324,-0.43371433,-0.75625116,-0.56688297
-10.04607,0.04070143,-2.5234885,-0.3359759,-0.8405506,-0.5314528
-9.421184,-0.5746084,-3.3566709,-0.17959438,-0.84421575,-0.49235737
-9.524135,0.31124622,-3.2944214,-0.20891592,-0.84421575,-0.44348818
-9.97185,1.5682021,-3.1268275,-0.28588495,-0.8576548,-0.40439278
-10.275913,2.0901382,-3.0813377,-0.2003638,-0.8735373,-0.3323107
-10.213664,1.8483237,-3.8067808,-0.0720821,-0.8784242,-0.23945917
-10.158598,1.7836803,-4.381389,0.07696902,-0.9101892,-0.14049901
-10.472239,1.9369092,-3.0334535,0.26267207,-0.9285152,-0.05009095
-10.335769,2.8562827,-2.6001031,0.28955013,-0.91751957,0.029321533
-10.000581,2.6240451,-1.6687586,0.24923302,-0.906524,0.06963864
-8.631097,1.541866,-1.5490485,0.23457226,-0.874759,0.15882497
-8.288726,-0.260968,-0.51475334,0.34697145,-0.82711154,0.22968534
-8.025364,-1.2521675,-2.7461493,0.4361578,-0.7733554,0.32253686
-7.800309,-0.19871874,-3.5003228,0.5522222,-0.7171558,0.408058
-8.02297,2.0446482,-3.6655228,0.77946407,-0.6646214,0.4886922
-8.197746,3.1531637,-2.6886885,1.0128145,-0.6169739,0.54367006
-8.6334915,2.3247697,-2.7389667,1.0238101,-0.58276546,0.5925393
-9.258378,2.5713725,-2.183512,1.0519099,-0.5045747,0.6047566
-9.212888,5.837064,-4.6806645,1.1472049,-0.38728857,0.6169739
-8.279149,7.302315,-3.845088,0.97127575,-0.20769419,0.48991394
-7.5321584,7.3549876,-4.197036,0.8735373,-0.2321288,0.50701815
-7.225701,5.473145,-3.6727054,0.72082096,-0.19425514,0.63407815
-6.2943563,3.2202013,-5.0781016,0.6365216,-0.10629055,0.8417723
-7.666234,4.546589,-5.5042696,0.376293,-0.13072516,1.1154399
-9.890448,7.204153,-3.335123,0.2724459,-0.14049901,1.5515977
-10.805033,8.228871,-3.775656,0.19303341,-0.09407325,2.0549507
-10.259154,5.781997,-4.8243165,-0.23090707,-0.10751228,2.4263568
-9.119514,4.8267107,-4.960786,-0.8698721,-0.22113322,2.879619
-8.6334915,5.8226986,-3.6487634,-1.4501941,-0.059864793,3.3206635
-8.930372,5.6335564,-3.0142999,-2.1380284,-0.21380283,3.8716638
-9.169792,3.9743748,-3.8905778,-3.2656856,-0.24923302,4.189314
-9.308656,3.0502129,-4.0174704,-3.8728857,-0.23823744,4.3359213
-9.248801,3.1651347,-2.5067291,-3.853338,-0.27366763,4.3982296
-9.7084875,4.8745947,-2.6120741,-3.186273,-0.39706242,4.3750167
-10.579977,5.911284,-2.1930888,-1.3426818,-0.50823987,4.785518
-10.3932295,5.243302,-2.5139117,-0.042760566,-0.42271876,4.946787
-9.43076,3.4261026,-3.0119057,0.112399206,-0.49357912,4.546059
-8.647857,2.0111294,-2.789245,-0.015882496,-0.37507126,4.0500364
-9.44752,1.2042835,-1.99437,0.14538592,-0.26389378,3.6468656
-10.477027,1.1300632,-1.4341269,0.14905111,-0.20647246,3.659083
-10.948685,1.9369092,-1.2473791,0.056199603,-0.105068825,3.98895
-10.6158905,2.4947581,-0.8762778,-0.35796702,-0.028099801,3.9046507
