accx,accy,accz,gyrx,gyry,gyrz,magx,magy,magz,linaccx,linaccy,linaccz,rotx,roty,rotz,timestamp
1.0342951,-3.6942532,9.119514,-0.44104472,0.4129449,0.5534439,-8.28,37.559998,-27.24,0.08140286,-1.0271125,-0.2657564,-0.097748,-0.087574,0.355146,9.939575999999999
0.92895025,-3.6870706,9.411607,-0.40317106,0.40317106,0.5571091,-8.04,37.68,-26.82,-0.021547815,-1.0199299,0.023942016,-0.097748,-0.087574,0.355146,9.998538000000002
0.6607997,-3.6703112,9.576807,-0.3213151,0.39584067,0.5571091,-8.099999,37.86,-27.0,-0.21308395,-0.91458505,0.20829555,-0.112842,-0.08343,0.365611,10.043039000000002
0.581791,-3.8522706,9.68694,-0.19914207,0.3885103,0.58276546,-8.22,37.8,-26.16,-0.29209262,-1.0965444,0.3184288,-0.112842,-0.08343,0.365611,9.984039
0.6727707,-3.6966474,9.222465,-0.1160644,0.37873647,0.59864795,-8.34,37.62,-25.619999,-0.1388637,-0.8619126,-0.12689269,-0.112842,-0.08343,0.365611,10.031154
0.62249243,-3.2968156,9.102755,-0.14049901,0.3726278,0.5876524,-8.46,37.92,-25.5,-0.18914193,-0.46208093,-0.24660277,-0.112842,-0.08343,0.365611,9.998654
0.59376204,-3.064578,8.887277,-0.25411993,0.35063666,0.58032197,-7.9199996,37.86,-24.96,-0.1604115,-0.18435353,-0.45250413,-0.121676,-0.078557,0.377184,10.364193000000002
0.581791,-2.7964275,8.6574335,-0.30787608,0.32620203,0.5888741,-7.68,37.98,-25.74,-0.17238252,0.08140286,-0.6823475,-0.121676,-0.078557,0.377184,9.670806
0.46926352,-2.566584,8.76996,-0.43371433,0.2724459,0.5742133,-7.44,37.86,-26.039999,-0.22505496,0.37110126,-0.5554548,-0.121676,-0.078557,0.377184,10.016462
0.33997664,-2.8658595,8.932767,-0.54367006,0.23945917,0.5510005,-7.2,37.98,-26.099998,-0.35434186,0.07182605,-0.39264908,-0.121676,-0.078557,0.377184,10.000499999999999
0.2657564,-3.1962593,9.220071,-0.61819565,0.21502456,0.5497787,-7.2,38.76,-26.16,-0.37110126,-0.17477672,-0.08379706,-0.121676,-0.078557,0.377184,10.052231
0.29209262,-3.4213142,9.555259,-0.71593404,0.204029,0.5717699,-6.3599997,39.0,-25.56,-0.34476504,-0.39983168,0.24899697,-0.121676,-0.078557,0.377184,9.985460999999999
0.32321724,-3.2752678,10.132261,-0.8918633,0.17959438,0.5729916,-5.8199997,39.0,-25.019999,-0.2633622,-0.14604631,0.8595184,-0.137019,-0.081447,0.387514,10.6295
0.25378537,-3.0550013,10.242394,-1.3891076,0.18570304,0.52290064,-5.64,39.78,-24.96,-0.33279404,0.07182605,0.9696517,-0.137019,-0.081447,0.387514,9.421231
0.37110126,-2.6719291,10.225636,-1.6762142,0.2003638,0.5143485,-5.4,39.719997,-24.119999,-0.18435353,0.545878,0.9816227,-0.137019,-0.081447,0.387514,11.648191999999998
0.39504328,-1.9560628,10.359711,-2.4727826,0.17837265,0.50823987,-5.3399997,40.32,-24.3,-0.1604115,1.2617443,1.115698,-0.137019,-0.081447,0.387514,8.43196
0.2873042,-1.2976574,10.852917,-3.6884043,0.16126843,0.37995818,-5.7599998,41.1,-24.48,-0.23463176,2.0159178,1.6424223,-0.209373,-0.108232,0.386315,10.387038
-0.36631286,-1.3575124,11.789049,-5.272989,0.009773844,0.05009095,-5.58,40.92,-24.48,-0.8882488,1.9560628,2.5785553,-0.209373,-0.108232,0.386315,9.714847
-0.7685388,-2.066196,11.549629,-6.9589767,-0.17592919,-0.18203785,-5.46,41.579998,-24.359999,-1.2306197,1.6136919,2.4756045,-0.209373,-0.108232,0.386315,10.066500999999999
-0.6943185,-2.765303,10.488997,-8.570439,-0.40439278,-0.29810223,-5.7599998,42.6,-22.859999,-1.1563994,0.91458505,1.412579,-0.209373,-0.108232,0.386315,10.021155
-0.58897364,-3.0358477,9.184157,-9.841039,-0.63163465,-0.36651915,-5.58,44.28,-21.18,-1.0702082,1.6017209,0.5602432,-0.209373,-0.108232,0.386315,10.071693
-0.090979666,-3.3782187,7.264008,-10.781772,-0.7489208,-0.36651915,-5.4,46.62,-18.539999,-0.5722142,1.2593501,-1.3575124,-0.209373,-0.108232,0.386315,10.047192
0.4261679,-4.1132383,5.161899,-11.4024105,-0.81122905,-0.22724187,-5.4,48.539997,-15.839999,-0.15083471,1.7262194,-2.6886885,-0.425213,-0.220499,0.342933,10.059038
0.5315128,-4.534618,3.9552212,-11.816577,-1.0103711,-0.06963864,-5.3399997,50.28,-12.36,-0.045489833,1.30484,-3.8953662,-0.425213,-0.220499,0.342933,10.030807000000003
0.24420857,-4.6136265,3.952827,-12.123232,-1.1765264,0.021991149,-4.98,51.6,-7.8599997,-0.46926352,2.7461493,-2.4827871,-0.425213,-0.220499,0.342933,10.058537999999999
0.2633622,-4.0414124,3.2345665,-12.317487,-1.2803736,0.23457226,-4.62,52.379997,-3.06,-0.45010993,3.3183637,-3.2010477,-0.425213,-0.220499,0.342933,10.021231
-0.46208093,-2.695871,2.1404164,-12.300383,-1.3805555,0.45570546,-4.8599997,53.1,1.9799999,-1.3000516,5.9878983,-2.3319526,-0.640968,-0.338269,0.278453,10.367
-1.364695,-2.396596,0.8571242,-12.190427,-1.4379768,0.33475417,-4.56,53.34,7.2,-2.2026656,6.2871737,-3.6152446,-0.640968,-0.338269,0.278453,9.709152999999999
-1.7621324,-3.4572272,-2.6168625,-11.623544,-1.4770721,0.1282817,-4.3199997,53.16,12.059999,-2.60968,6.05733,-4.829105,-0.640968,-0.338269,0.278453,10.677385000000001
-2.1308396,-5.781997,-7.0126166,-10.539869,-1.749518,0.118507855,-4.3199997,51.96,17.4,-2.9783869,3.7301662,-9.224859,-0.640968,-0.338269,0.278453,9.427692
-2.066196,-8.195353,-8.279149,-8.438493,-1.8008307,0.30787608,-3.6,50.579998,21.84,-2.920926,1.5682021,-8.111555,-0.640968,-0.338269,0.278453,12.547461
-1.2186487,-12.25113,-11.446678,-5.834985,-1.6566665,0.50823987,-3.24,48.539997,25.98,-2.0733786,-2.4875755,-11.281479,-0.640968,-0.338269,0.278453,7.677807999999999
-0.4285621,-14.863204,-9.933543,-3.5760052,-1.6945401,0.4288274,-2.82,46.379997,29.939999,-1.1875241,-5.2624555,-8.104373,-0.727665,-0.399766,0.251894,9.945385000000002
0.45010993,-13.113043,-8.300697,-1.9401081,-1.6603317,0.29565877,-1.9799999,44.579998,32.64,-0.30645782,-3.5122938,-6.469133,-0.727665,-0.399766,0.251894,10.030115000000002
1.0127473,-9.279925,-6.5744777,-1.0506883,-1.4526376,0.47158796,-1.1999999,43.14,34.62,0.40940848,0.16998832,-4.039018,-0.727665,-0.399766,0.251894,10.079770000000002
0.60573304,-7.606379,-5.2983685,-0.6976081,-1.3658947,0.72204274,-0.24,42.3,36.0,0.0023942017,1.8435353,-2.7629087,-0.727665,-0.399766,0.251894,10.011576000000002
-0.031124622,-7.410054,-4.5058875,-0.3494149,-1.391551,0.90408057,0.65999997,41.879997,36.12,-0.46686932,1.9895816,-1.757344,-0.730264,-0.40462,0.285658,10.399961
-0.7278373,-7.917625,-3.8786068,0.2125811,-1.4844025,1.0225884,0.9,42.18,36.36,-1.163582,1.4820108,-1.127669,-0.730264,-0.40462,0.285658,9.723037999999999
-0.9624691,-8.39886,-3.2465374,0.8588765,-1.6175711,1.1252137,1.38,42.3,36.42,-1.151611,0.9864111,-0.4213795,-0.730264,-0.40462,0.285658,10.074347000000001
-0.9744401,-8.3150625,-2.669535,1.5063937,-1.7287487,1.2705997,1.74,42.3,36.18,-1.163582,1.0702082,0.15322891,-0.730264,-0.40462,0.285658,9.977037999999999
-0.6991069,-7.675811,-2.3104045,2.1270328,-1.8118263,1.4770721,2.04,42.42,36.48,-0.58657944,1.757344,0.35194764,-0.730264,-0.40462,0.285658,10.081269
-0.6368576,-6.7444663,-2.0757728,2.7281241,-1.8716911,1.7128662,2.52,42.66,36.36,-0.5243302,2.6886885,0.58657944,-0.730264,-0.40462,0.285658,10.030231
-0.63206923,-5.717354,-1.7860745,3.2119296,-1.9010127,1.9730947,3.6599998,42.36,36.12,-0.15083471,3.8115692,0.46208093,-0.701646,-0.375121,0.364634,10.078308
-0.6751649,-4.8841715,-1.3503298,3.4611626,-1.9327776,2.234545,4.38,42.899998,35.219997,-0.19393034,4.644751,0.89782566,-0.701646,-0.375121,0.364634,10.012576
-1.1252748,-3.7325604,-1.0151415,3.4831536,-1.9657644,2.4984388,5.8199997,43.62,33.96,-0.19153613,5.8945246,0.59136784,-0.701646,-0.375121,0.364634,11.109039
-1.1252748,-3.7325604,-1.0151415,3.2876768,-1.9498819,2.8136454,7.62,44.16,32.52,-0.19153613,5.8945246,0.59136784,-0.701646,-0.375121,0.364634,8.967077000000002
-1.3790601,-3.0119057,-0.7422025,3.0702088,-1.9462167,2.973692,8.76,45.3,31.14,0.08140286,6.6415157,0.1436521,-0.701646,-0.375121,0.364634,12.085693000000001
-1.8243817,-2.822764,-0.4285621,2.4165828,-1.9620992,3.2290337,10.44,45.96,30.599998,-0.36152446,6.8306575,0.45729253,-0.701646,-0.375121,0.364634,8.074346
-2.5713725,-2.5905263,-0.14604631,1.505172,-1.9816469,3.435506,11.4,46.379997,29.699999,-0.51475334,6.993463,0.08140286,-0.67444,-0.319948,0.459994,10.077538
-3.2273839,-2.384625,0.05746084,0.5681047,-1.998751,3.649309,12.24,46.559998,28.56,-1.1707647,7.1993647,0.28491,-0.67444,-0.319948,0.459994,10.044691000000002
-3.9552212,-2.3654714,-0.17717093,-0.31031954,-2.0231857,3.8570032,13.44,46.86,27.84,-1.2114661,7.0461354,-0.34715924,-0.67444,-0.319948,0.459994,10.063924000000002
-4.9320555,-3.1866825,-0.93373865,-1.0983357,-2.094046,3.9767327,14.82,46.62,26.939999,-2.1883004,6.2249246,-1.103727,-0.67444,-0.319948,0.459994,10.027923000000001
-6.126762,-4.3957543,-1.8315643,-1.7800614,-2.2333233,4.0084977,16.56,45.78,27.119999,-2.6767175,4.7764325,-2.0709844,-0.6902,-0.294303,0.532415,10.067577000000002
-7.4363904,-5.849035,-2.3343468,-2.6816983,-2.483778,3.908316,18.6,45.42,27.72,-3.9863458,3.323152,-2.5737667,-0.6902,-0.294303,0.532415,10.036655
-9.181764,-7.043741,-2.920926,-3.7055085,-2.764776,3.6749654,20.46,43.92,27.96,-5.0158525,1.8291701,-3.0095115,-0.6902,-0.294303,0.532415,10.032963
-10.46745,-7.632715,-3.5434184,-4.564385,-3.0201178,3.545462,22.14,42.54,27.96,-6.301539,1.2401965,-3.632004,-0.6902,-0.294303,0.532415,9.985115
-11.080365,-7.5106106,-4.4101195,-4.967556,-3.1716123,3.57234,23.64,41.399998,28.14,-6.26802,1.0223241,-4.1012673,-0.6902,-0.294303,0.532415,10.329614000000001
-11.331757,-7.1490865,-5.0134583,-4.8441615,-3.2351422,3.5027013,24.9,39.3,28.74,-6.519411,1.3838485,-4.7046065,-0.6902,-0.294303,0.532415,9.692807
-11.669339,-7.350199,-5.425261,-4.3139305,-3.273016,3.2742376,26.64,37.739998,29.279999,-6.227319,0.7613561,-4.6160207,-0.708882,-0.320537,0.580423,10.059883000000001
-12.1840925,-8.104373,-5.3678,-3.6554177,-3.2779028,2.9712486,28.14,35.82,29.939999,-6.742072,0.007182605,-4.55856,-0.708882,-0.320537,0.580423,10.001076999999999
-12.947843,-8.920795,-5.45878,-2.8002062,-3.249803,2.7440066,29.82,34.14,30.24,-6.8785415,-1.3192052,-4.2425256,-0.708882,-0.320537,0.580423,10.012501
-13.558364,-9.23683,-5.5856724,-1.8668042,-3.19116,2.5949554,31.439999,32.64,30.42,-7.489063,-1.6352397,-4.369418,-0.708882,-0.320537,0.580423,10.0005
-13.809755,-9.52174,-5.379771,-1.1472049,-3.105639,2.4544566,32.28,31.14,30.66,-7.192182,-2.4301147,-3.9600096,-0.691258,-0.317885,0.633466,10.040346999999999
-14.044387,-9.083601,-5.0637364,-0.70616025,-2.9895744,2.3286183,33.899998,30.42,30.84,-7.4268136,-1.9919758,-3.643975,-0.691258,-0.317885,0.633466,9.979231
-13.929465,-8.571242,-5.2361193,-0.47525316,-2.8136454,2.2626448,34.86,29.22,30.96,-6.8929067,-1.8435353,-4.0821137,-0.691258,-0.317885,0.633466,10.021576
-13.22557,-8.327033,-5.5760956,-0.26633725,-2.5558603,2.2149973,29.34,9.96,29.22,-6.1890116,-1.5993267,-4.4220905,-0.691258,-0.317885,0.633466,10.054692000000001
-12.172121,-8.324639,-5.851429,-0.112399206,-2.2467623,2.125811,30.539999,9.059999,28.56,-4.783615,-1.934515,-5.0421886,-0.691258,-0.317885,0.633466,10.313538000000001
-11.298238,-8.3150625,-5.3582234,-0.27488935,-1.9706513,1.9339994,31.26,7.8599997,27.3,-3.9097314,-1.9249382,-4.548983,-0.691258,-0.317885,0.633466,9.676769
-11.008539,-7.062895,-4.699818,-0.6414085,-1.6554449,1.717753,31.859999,7.2,25.98,-3.3255463,-0.9935937,-4.213795,-0.701709,0.214645,0.456183,10.025462000000001
-10.498574,-6.1076083,-3.7708676,-1.0433578,-1.3096951,1.5296066,32.64,6.7799997,25.68,-2.815581,-0.038307227,-3.2848446,-0.701709,0.214645,0.456183,10.004961000000002
-10.139444,-6.579266,-3.181894,-1.2632693,-1.0360274,1.2779301,32.76,6.24,24.779999,-2.2385786,-0.78290397,-2.8778305,-0.701709,0.214645,0.456183,10.048576999999998
-9.993398,-6.9503675,-2.8395233,-1.2315043,-0.82711154,1.047023,33.059998,6.12,24.18,-2.0925324,-1.1540052,-2.5354595,-0.701709,0.214645,0.456183,9.988115
-9.78989,-7.1514807,-2.669535,-1.0433578,-0.6389651,0.88453287,33.54,5.52,23.88,-1.7381904,-1.5658079,-2.3870192,-0.702775,0.199603,0.496561,10.021923999999999
-9.55047,-7.055712,-2.7724855,-0.83077675,-0.48624873,0.72204274,33.54,4.98,22.8,-1.4987702,-1.4700398,-2.4899697,-0.702775,0.199603,0.496561,9.997653999999999
-9.414001,-6.493075,-3.083732,-0.6780604,-0.36896262,0.5742133,34.44,4.56,22.14,-1.2593501,-1.0582372,-2.791639,-0.702775,0.199603,0.496561,10.043769000000001
-9.284714,-6.066907,-2.9903579,-0.675617,-0.31642818,0.42760566,34.5,3.9599998,21.779999,-1.1300632,-0.62967503,-2.6982653,-0.702775,0.199603,0.496561,9.985424
-9.234436,-5.305551,-3.0597897,-0.72326446,-0.2406809,0.3115413,34.68,3.4199998,21.359999,-1.0151415,0.031124622,-2.753332,-0.702775,0.199603,0.496561,10.325999999999999
-8.932767,-5.142745,-3.0142999,-0.66706485,-0.14660765,0.27000242,34.62,2.76,21.72,-0.7134721,0.19393034,-2.707842,-0.702775,0.199603,0.496561,9.690077
-8.746018,-5.604826,-3.2202013,-0.54000485,-0.09162979,0.19914207,34.62,2.34,22.14,-0.49320555,-0.32321724,-2.8778305,-0.708159,0.186409,0.512894,10.050191000000002
-8.719683,-5.877765,-3.2010477,-0.4728097,-0.0842994,0.15515977,33.84,1.38,22.8,-0.46686932,-0.59615624,-2.858677,-0.708159,0.186409,0.512894,9.982847000000001
-8.659827,-5.482722,-3.1866825,-0.37995818,-0.04886922,0.105068825,33.84,1.5,22.859999,-0.3854665,-0.23702596,-2.80361,-0.708159,0.186409,0.512894,10.027731000000001
-8.513782,-5.2289367,-2.9616275,-0.36896262,0.010995574,0.10140363,34.26,1.56,23.58,-0.23942018,0.01436521,-2.5785553,-0.708159,0.186409,0.512894,10.002500000000001
-8.487445,-4.96318,-2.96881,-0.41050145,0.04520403,0.080634214,33.239998,1.74,23.16,-0.20111294,0.25857377,-2.552219,-0.705157,0.210071,0.498213,10.040538
-8.559271,-4.7764325,-2.765303,-0.42760566,0.07574729,0.073303826,33.36,3.06,22.32,-0.272939,0.44532153,-2.348712,-0.705157,0.210071,0.498213,9.975924000000001
-8.439561,-4.819528,-2.7150247,-0.39706242,0.09896017,0.081855945,32.88,3.4199998,21.779999,-0.14604631,0.3854665,-2.2481554,-0.705157,0.210071,0.498213,10.018885
-8.497022,-4.7764325,-2.585738,-0.3652974,0.10140363,0.080634214,32.1,3.72,20.82,-0.20350714,0.4285621,-2.1188686,-0.705157,0.210071,0.498213,10.002538
-8.559271,-4.5537715,-2.3582888,-0.43371433,0.07574729,0.07574729,32.28,3.9599998,20.52,-0.25857377,0.6344634,-1.8339585,-0.705157,0.210071,0.498213,10.383961000000001
-8.678981,-4.1371803,-2.2744915,-0.51923543,0.064751714,0.08552113,32.579998,3.8999999,20.64,-0.37828386,1.0510546,-1.7501614,-0.705157,0.210071,0.498213,9.713846
-8.513782,-4.2784386,-2.2337902,-0.52290064,0.08552113,0.119729586,32.46,3.9599998,21.06,-0.20590134,0.89303726,-1.6519991,-0.720353,0.174713,0.518817,10.063922999999999
-8.604761,-4.584896,-2.3415294,-0.44348818,0.096516706,0.1282817,32.7,2.8799999,18.6,-0.29688102,0.58657944,-1.7597382,-0.720353,0.174713,0.518817,10.089231999999999
-8.528147,-4.6040497,-2.3319526,-0.3286455,0.09407325,0.13194689,32.579998,2.8799999,18.9,-0.20829555,0.5410896,-1.6831238,-0.720353,0.174713,0.518817,10.017807
-8.564059,-4.4795513,-2.2625206,-0.23335053,0.096516706,0.1600467,32.579998,2.7,19.02,-0.24420857,0.6655881,-1.6136919,-0.720353,0.174713,0.518817,10.027692
-8.688558,-4.3981485,-2.384625,-0.15393804,0.09773844,0.17959438,32.28,2.52,19.26,-0.35673606,0.7158663,-1.6424223,-0.723415,0.184834,0.510603,10.066113999999999
-8.853758,-4.39336,-2.3654714,-0.061086524,0.095294975,0.18325958,31.98,2.28,19.619999,-0.521936,0.7206547,-1.6232687,-0.723415,0.184834,0.510603,10.036923000000002
-8.971074,-4.4077253,-2.4947581,0.04642576,0.096516706,0.20769419,32.04,2.6399999,19.439999,-0.62249243,0.6607997,-1.6304513,-0.723415,0.184834,0.510603,10.067691000000002
-9.009381,-4.486734,-2.5689783,0.16982053,0.1001819,0.23579398,31.92,2.82,19.26,-0.6607997,0.581791,-1.7046716,-0.723415,0.184834,0.510603,9.999232
-8.968679,-4.5394063,-2.6360161,0.27122417,0.10262536,0.2443461,31.92,2.82,18.84,-0.60333884,0.47644615,-1.6543933,-0.723415,0.184834,0.510603,10.378077000000001
-9.124303,-4.3382936,-2.492364,0.25900686,0.0842994,0.21380283,31.92,3.24,18.72,-0.7589619,0.6775591,-1.5107412,-0.723415,0.184834,0.510603,9.736577
-9.02614,-3.7924154,-2.3463178,0.17592919,0.10140363,0.20769419,31.859999,2.8799999,19.08,-0.6368576,1.1611878,-1.2641385,-0.72748,0.191444,0.503627,10.0775
-8.908825,-3.7732618,-2.1883004,0.10629055,0.14172074,0.21868975,32.1,2.8799999,19.32,-0.51954174,1.1803415,-1.1061212,-0.72748,0.191444,0.503627,10.025424000000001
-8.882488,-3.9671922,-2.147599,0.07086037,0.16615535,0.17959438,32.16,3.06,19.38,-0.46926352,0.91219085,-0.91937345,-0.72748,0.191444,0.503627,10.046731
-9.009381,-3.952827,-2.1859062,0.052534413,0.18203785,0.13316862,31.5,2.8799999,19.26,-0.59615624,0.92655605,-0.9576807,-0.72748,0.191444,0.503627,10.039615000000001
-8.995016,-3.8043866,-2.1332338,0.05497787,0.20769419,0.12339478,31.619999,2.8799999,19.26,-0.557849,0.9911995,-0.7422025,-0.734312,0.195855,0.495103,10.076191999999999
-9.040505,-3.857059,-2.2218192,0.09040806,0.23335053,0.09285152,30.84,2.22,19.14,-0.60333884,0.93852705,-0.830788,-0.734312,0.195855,0.495103,10.016692
-8.9998045,-3.8857894,-2.2505496,0.17348573,0.25900686,0.057421334,30.96,2.1,19.199999,-0.5410896,0.82121116,-0.6967127,-0.734312,0.195855,0.495103,10.057307999999999
-8.939949,-4.012682,-2.4420857,0.29932398,0.27977628,0.04886922,31.26,2.1599998,19.859999,-0.48123455,0.6943185,-0.8882488,-0.734312,0.195855,0.495103,10.022693
-8.796297,-4.1635165,-2.5354595,0.47036624,0.30298916,0.02687807,31.199999,2.52,20.22,-0.32561144,0.46926352,-0.8355764,-0.734312,0.195855,0.495103,10.386344999999999
-8.760384,-4.2042184,-2.597709,0.6646214,0.3200934,0.0036651916,31.439999,3.0,20.46,-0.2896984,0.4285621,-0.89782566,-0.734312,0.195855,0.495103,9.704730000000001
-8.908825,-3.892972,-2.6024973,0.81000733,0.3371976,-0.015882496,31.199999,3.24,20.52,-0.4285621,0.6799533,-0.78529817,-0.736805,0.207721,0.481626,10.053923000000001
-9.021352,-3.6894648,-2.5929205,0.88208944,0.35185838,-0.039095376,30.96,3.24,20.52,-0.5410896,0.8834604,-0.7757214,-0.736805,0.207721,0.481626,10.038962999999999
-9.129091,-3.6056678,-2.3918076,0.8564331,0.3359759,-0.06841691,31.08,3.1799998,20.1,-0.641646,0.91458505,-0.48602295,-0.736805,0.207721,0.481626,10.050538
-9.210494,-3.277662,-2.3989902,0.77824235,0.32620203,-0.08552113,31.26,3.6599998,20.16,-0.7230489,1.2425907,-0.49320555,-0.736805,0.207721,0.481626,10.022422999999998
