accx,accy,accz,gyrx,gyry,gyrz
-9.536105,-4.984728,2.6647465,-0.02687807,-0.012217305,0.017104227
-9.074024,-4.110844,2.9472623,-0.015882496,-0.0061086523,0.014660766
-8.573636,-3.0190883,2.5115175,0.02565634,0.0012217305,0.018325957
-8.23366,-2.7605145,2.1906946,0.058643065,0.0012217305,0.02687807
-7.8649526,-2.4732103,2.6551697,0.058643065,-0.0036651916,0.02321288
-7.465121,-2.1021092,2.825158,0.021991149,-0.004886922,0.02321288
-7.3190746,-1.6998832,2.5737667,-0.02443461,-0.004886922,0.030543262
-7.180211,-1.1947067,2.2409728,-0.056199603,0.0012217305,0.02321288
-7.1945763,-0.30166942,2.2888567,-0.02076942,0.010995574,0.02321288
-6.9743094,0.533907,2.2720973,0.0061086523,0.004886922,0.02565634
-6.9479733,0.92176765,2.4061728,0.043982297,-0.002443461,0.02565634
-7.015011,1.3024458,2.2888567,0.043982297,-0.009773844,0.018325957
-7.153875,1.7860745,1.6376339,0.017104227,-0.009773844,0.02321288
-7.575254,2.2122424,1.4508862,-0.019547688,-0.009773844,0.02687807
-8.070854,2.5498247,1.4820108,-0.034208454,0.0036651916,0.021991149
-8.3868885,3.301604,0.8738836,-0.009773844,0.004886922,0.021991149
-8.5473,4.010288,0.22744916,0.037873644,0.0,0.02687807
-8.528147,4.84347,0.20590134,0.058643065,0.0,0.02076942
-8.47308,5.4061074,0.32561144,0.043982297,-0.0036651916,0.021991149
-8.123527,5.485116,0.35673606,0.02076942,-0.004886922,0.02687807
-7.8649526,5.434838,-0.08379706,-0.018325957,-0.0036651916,0.02443461
-8.094796,5.2241483,-0.18195933,-0.04520403,-0.002443461,0.028099801
-8.62152,5.410896,-1.1252748,-0.034208454,0.0,0.03176499
-8.664616,5.973533,-1.7262194,0.002443461,-0.002443461,0.037873644
-8.154651,6.3542113,-1.6017209,0.02565634,-0.007330383,0.040317107
-7.52737,6.457162,-1.3383588,0.029321533,-0.008552114,0.043982297
-7.065289,6.2512608,-1.1611878,0.021991149,-0.009773844,0.05009095
-6.8330517,6.019023,-0.842759,0.013439035,-0.012217305,0.052534413
-7.0485296,5.8945246,-0.8810662,-0.015882496,-0.009773844,0.04642576
-7.4603324,5.9448028,-1.3215994,-0.035430185,-0.010995574,0.04642576
-7.855376,5.8203044,-1.6472107,-0.02687807,-0.014660766,0.057421334
-7.740454,5.791574,-2.0039468,-0.017104227,-0.018325957,0.065973446
-7.2472486,6.160281,-2.633622,-0.02443461,-0.012217305,0.052534413
-7.038953,6.1219735,-2.5354595,-0.02565634,-0.007330383,0.061086524
-7.0461354,5.647922,-2.3989902,0.0,0.0012217305,0.06841691
-7.0461354,5.647922,-2.3989902,-0.004886922,0.0061086523,0.065973446
-7.477092,4.9081135,-1.7788919,-0.012217305,0.004886922,0.06841691
-7.9152308,4.6279917,-1.5897499,-0.018325957,0.0061086523,0.06352998
-7.9272017,4.685453,-1.8890251,0.0012217305,0.010995574,0.056199603
-7.7548194,5.0397944,-1.9895816,0.039095376,0.009773844,0.052534413
-7.6231384,5.523423,-1.6136919,0.06719518,0.008552114,0.056199603
-7.5704656,5.161899,-1.4676456,0.05375614,0.0061086523,0.052534413
-7.6470804,4.3239284,-1.3862427,0.021991149,0.009773844,0.043982297
-7.836222,3.775656,-1.3934253,0.007330383,0.012217305,0.042760566
-7.8865004,3.821146,-1.2114661,0.007330383,0.015882496,0.039095376
-8.02297,3.7373488,-1.2114661,0.040317107,0.021991149,0.035430185
-8.506598,3.8833952,-1.6950948,0.064751714,0.019547688,0.04153884
-9.074024,3.70383,-2.267309,0.065973446,0.019547688,0.042760566
-9.32781,3.3782187,-2.8299465,0.05131268,0.02076942,0.043982297
-9.44752,3.074155,-2.621651,0.02687807,0.030543262,0.037873644
-8.983045,2.896984,-2.1763294,0.0061086523,0.034208454,0.032986723
-8.583213,3.086126,-1.8459295,0.009773844,0.034208454,0.035430185
-9.25359,2.9352913,-1.352724,0.030543262,0.035430185,0.04153884
-10.409989,2.8874073,-1.4460979,0.04153884,0.039095376,0.036651913
